TimeStamp,Coin Name,Price,Volume,Gain,Loss,Average Gains,Average Loss,Relative Strength,RSI
2021-01-19 18:33:43,ChainLink,21.8173,10142514.51,0.0,0.0473999999999996,0.0100642857142853,0.0086214285714282,1.1673570836785407,53.86085626911312
2021-01-19 18:33:51,ChainLink,21.8119,10140842.02,0.0,0.005399999999998,0.0090571428571425,0.0090071428571423,1.0055511498810632,50.1383946223808
2021-01-19 19:15:14,ChainLink,21.5321,10083269.8,0.0,0.2798000000000016,0.0075428571428568,0.0289928571428567,0.2601626016260078,20.64516129032205
2021-01-19 19:17:38,ChainLink,21.6332,10083148.33,0.1010999999999988,0.0,0.0117071428571424,0.0289928571428567,0.4037940379403706,28.764478764478312
2021-01-19 19:17:50,ChainLink,21.6224,10085232.14,0.0,0.0107999999999996,0.0092214285714281,0.0297642857142853,0.3098152147828064,23.65335287651091
2021-03-08 16:22:45,ChainLink,30.1921,5977147.12,8.569700000000001,0.0,0.6206714285714282,0.0297642857142853,20.85289176865876,95.42394658525608
2021-03-08 16:22:52,ChainLink,30.1851,5977223.21,0.0,0.0070000000000014,0.6200142857142854,0.0302642857142854,20.48666509322652,95.34595063654042
2021-03-08 16:22:59,ChainLink,30.1778,5977752.72,0.0,0.0072999999999971,0.6199428571428568,0.0307857142857138,20.137354988399373,95.26903909903191
2021-03-08 16:23:06,ChainLink,30.1767,5976681.05,0.0,0.0011000000000009,0.6196642857142854,0.0308642857142853,20.07706549409885,95.25550651118876
2021-03-08 16:23:13,ChainLink,30.1767,5976622.02,0.0,0.0,0.6196642857142854,0.0303714285714282,20.40286923800583,95.32772924564588
2021-03-08 16:23:21,ChainLink,30.1686,5976917.73,0.0,0.0080999999999988,0.6196642857142854,0.0308071428571425,20.11430558775812,95.26387455252238
2021-03-08 16:28:36,ChainLink,30.3809,6018404.36,0.212299999999999,0.0,0.6345071428571428,0.0308071428571425,20.596104799443737,95.36953534312468
2021-03-08 16:28:44,ChainLink,30.3447,6019312.62,0.0,0.0362000000000009,0.6345071428571428,0.0308785714285712,20.548461716400777,95.35929750735345
2021-03-08 16:28:51,ChainLink,30.3855,6020044.6,0.040800000000000836,0.0,0.6374214285714286,0.02879285714285699,22.138179111883023,95.67813873700013
